id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
id0923014,10:05:14 PM,10:15:33 PM,1,"-740,023,193,359,375","40,708,896,636,962,800","-74,001,564,025,878,900","40,726,337,432,861,300",619
id1113854,10:05:16 PM,10:25:37 PM,2,"-73,994,781,494,140,600","40,750,404,357,910,100","-73,947,708,129,882,800","40,752,182,006,835,900",1221
id1739536,10:05:29 PM,10:10:09 PM,1,"-73,984,199,523,925,700","407,425,537,109,375","-73,986,709,594,726,500","40,734,874,725,341,700",280
id0197343,10:05:32 PM,10:14:08 PM,1,"-73,974,716,186,523,400","40,755,512,237,548,800","-7,395,660,400,390,620","40,781,021,118,164,000",516
id3893960,10:05:42 PM,10:10:17 PM,1,"-73,998,626,708,984,300","40,735,031,127,929,600","-74,007,736,206,054,600","40,740,779,876,708,900",275
id1335275,10:05:42 PM,10:22:33 PM,1,"-74,013,877,868,652,300","40,715,259,552,001,900","-73,991,470,336,914,000","40,745,731,353,759,700",1011
id2032221,10:05:55 PM,10:17:17 PM,2,"-73,979,904,174,804,600","40,754,631,042,480,400","-73,963,119,506,835,900","40,770,694,732,666,000",682
id0412322,10:06:03 PM,10:13:38 PM,1,"-73,964,859,008,789,000","40,755,691,528,320,300","-73,970,710,754,394,500","40,764,209,747,314,400",455
id1009637,10:06:19 PM,10:15:13 PM,2,"-73,972,007,751,464,800","40,689,601,898,193,300","-73,936,912,536,621,000","40,691,539,764,404,200",534
id3827283,10:06:28 PM,10:24:08 PM,1,"-73,946,517,944,335,900","40,725,379,943,847,600","-73,944,320,678,710,900","40,776,260,375,976,500",1060
id1981779,10:06:34 PM,10:15:30 PM,1,"-73,982,139,587,402,300","40,771,560,668,945,300","-73,972,579,956,054,600","40,785,758,972,167,900",536
id3626129,10:06:40 PM,11:33:00 PM,1,"-73,982,650,756,835,900","40,751,129,150,390,600","-7,394,512,939,453,120","40,751,567,840,576,100",5180
id1519060,10:06:59 PM,10:27:26 PM,1,"-73,987,068,176,269,500","40,729,415,893,554,600","-73,964,927,673,339,800","40,679,927,825,927,700",1227
id3303270,10:07:00 PM,10:18:54 PM,1,"-74,005,111,694,335,900","40,729,503,631,591,700","-73,993,209,838,867,100","40,762,065,887,451,100",714
id0412521,10:07:17 PM,10:13:36 PM,1,"-73,979,896,545,410,100","40,743,133,544,921,800","-739,779,052,734,375","40,713,420,867,919,900",379
id3509028,10:07:23 PM,10:35:08 PM,3,"-73,991,447,448,730,400","40,756,248,474,121,000","-73,927,726,745,605,400","40,855,098,724,365,200",1665
id1831873,10:07:25 PM,10:15:15 PM,1,"-73,989,021,301,269,500","40,756,591,796,875","-73,975,494,384,765,600","40,765,384,674,072,200",470
id2349227,10:07:31 PM,10:11:14 PM,1,"-739,547,119,140,625","40,787,380,218,505,800","-73,951,614,379,882,800","40,782,741,546,630,800",223
id0781718,10:07:50 PM,10:21:12 PM,1,"-73,990,188,598,632,800","40,746,726,989,746,000","-73,995,513,916,015,600","4,072,125,244,140,620",802
id2188925,10:08:00 PM,10:29:48 PM,1,"-739,898,681,640,625","40,747,032,165,527,300","-739,722,900,390,625","40,794,937,133,789,000",1308
id0365405,10:08:16 PM,10:15:24 PM,2,"-73,974,952,697,753,900","40,759,132,385,253,900","-73,959,526,062,011,700","40,781,108,856,201,100",428
id2319971,10:08:18 PM,10:16:45 PM,1,"-73,990,516,662,597,600","40,750,720,977,783,200","-73,977,249,145,507,800","40,750,770,568,847,600",507
id2316169,10:08:25 PM,10:37:50 PM,2,"-73,874,702,453,613,200","40,774,105,072,021,400","-73,987,922,668,457,000","40,763,080,596,923,800",1765
id1893315,10:08:37 PM,10:13:28 PM,1,"-73,995,651,245,117,100","40,724,697,113,037,100","-73,987,174,987,792,900","40,733,318,328,857,400",291
id0703943,10:08:46 PM,10:15:30 PM,1,"-73,986,480,712,890,600","4,077,203,369,140,620","-73,963,096,618,652,300","40,794,342,041,015,600",404
id1482973,10:08:52 PM,10:15:07 PM,1,"-73,977,447,509,765,600","40,784,347,534,179,600","-73,995,735,168,457,000","40,764,614,105,224,600",375
id1354947,10:08:55 PM,10:17:09 PM,1,"-73,979,362,487,792,900","40,755,397,796,630,800","-73,984,611,511,230,400","40,743,499,755,859,300",494
id3267554,10:09:21 PM,10:18:37 PM,1,"-73,984,848,022,460,900","40,768,341,064,453,100","-73,973,518,371,582,000","40,755,001,068,115,200",556
id3763110,10:09:21 PM,10:15:22 PM,1,"-73,895,637,512,207,000","40,740,455,627,441,400","-73,914,840,698,242,100","40,743,396,759,033,200",361
id2146021,10:09:25 PM,10:28:58 PM,1,"-73,990,219,116,210,900","40,746,498,107,910,100","-73,956,703,186,035,100","40,780,681,610,107,400",1173
id1681418,10:09:27 PM,10:28:33 PM,5,"-73,997,077,941,894,500","40,722,358,703,613,200","-73,974,052,429,199,200","40,760,078,430,175,700",1146
id1618144,10:09:31 PM,10:20:36 PM,2,"-73,984,092,712,402,300","40,746,498,107,910,100","-739,869,384,765,625","40,760,612,487,792,900",665
id1101631,10:09:35 PM,10:27:12 PM,1,"-7,400,360,107,421,870","40,738,639,831,542,900","-7,397,015,380,859,370","40,785,701,751,708,900",1057
id3837831,10:09:42 PM,10:27:20 PM,1,"-73,874,549,865,722,600","40,774,131,774,902,300","-73,969,085,693,359,300","40,790,901,184,082,000",1058
id2288027,10:09:47 PM,10:30:51 PM,1,"-74,000,267,028,808,500","40,721,153,259,277,300","-7,395,416,259,765,620","40,655,158,996,582,000",1264
id3973040,10:09:51 PM,10:26:24 PM,1,"-73,992,454,528,808,500","40,742,664,337,158,200","-73,948,204,040,527,300","40,778,114,318,847,600",993
id1172131,10:09:51 PM,10:25:29 PM,1,"-73,977,012,634,277,300","40,779,880,523,681,600","-73,973,808,288,574,200","40,754,329,681,396,400",938
id0889554,10:09:52 PM,10:12:19 PM,1,"-73,995,208,740,234,300","40,740,203,857,421,800","-73,989,723,205,566,400","40,743,858,337,402,300",147
id1281005,10:10:01 PM,10:26:08 PM,1,"-73,982,200,622,558,500","40,768,890,380,859,300","-73,988,426,208,496,000","40,750,202,178,955,000",967
id1067760,10:10:06 PM,10:24:33 PM,1,"-73,997,688,293,457,000","40,720,890,045,166,000","-73,993,545,532,226,500","40,754,776,000,976,500",867
id0565107,10:10:07 PM,10:19:44 PM,1,"-73,971,290,588,378,900","40,758,113,861,083,900","-73,976,448,059,082,000","40,764,923,095,703,100",577
id0612251,10:10:07 PM,10:13:55 PM,3,"-73,989,776,611,328,100","40,757,198,333,740,200","-739,832,763,671,875","40,751,209,259,033,200",228
id0937957,10:10:09 PM,10:18:45 PM,5,"-739,796,142,578,125","4,075,506,591,796,870","-73,971,809,387,207,000","40,752,578,735,351,500",516
id0839661,10:10:13 PM,10:20:17 PM,2,"-73,968,612,670,898,400","40,759,185,791,015,600","-73,985,298,156,738,200","40,731,815,338,134,700",604
id0527382,10:10:18 PM,10:16:35 PM,5,"-73,980,850,219,726,500","40,765,708,923,339,800","-73,983,566,284,179,600","40,776,008,605,957,000",377
id0091494,10:10:26 PM,10:44:20 PM,1,"-73,989,990,234,375","4,073,516,845,703,120","-74,062,423,706,054,600","40,596,698,760,986,300",2034
id1804431,10:10:33 PM,10:35:20 PM,2,"-73,988,479,614,257,800","40,716,598,510,742,100","-73,960,296,630,859,300","40,762,142,181,396,400",1487
id0844857,10:10:57 PM,10:23:51 PM,1,"-73,982,292,175,292,900","40,762,508,392,333,900","-73,953,987,121,582,000","40,783,084,869,384,700",774
id3013578,10:10:57 PM,10:14:03 PM,3,"-73,974,296,569,824,200","40,753,410,339,355,400","-73,980,690,002,441,400","40,743,400,573,730,400",186
id0940681,10:11:13 PM,10:28:48 PM,2,"-74,005,424,499,511,700","40,751,422,882,080,000","-73,971,023,559,570,300","40,795,589,447,021,400",1055
id2145882,10:11:14 PM,10:17:35 PM,1,"-73,980,934,143,066,400","40,771,743,774,414,000","-73,961,532,592,773,400","40,776,893,615,722,600",381
id0552985,10:11:27 PM,10:16:51 PM,1,"-73,994,720,458,984,300","40,740,547,180,175,700","-73,990,371,704,101,500","40,756,229,400,634,700",324
id0172705,10:11:42 PM,10:15:26 PM,1,"-73,977,066,040,039,000","40,751,678,466,796,800","-73,969,154,357,910,100","40,755,119,323,730,400",224
id3305536,10:11:51 PM,10:25:18 PM,1,"-74,010,276,794,433,500","40,718,791,961,669,900","-74,010,101,318,359,300","40,705,673,217,773,400",807
id1616192,10:11:51 PM,10:14:56 PM,4,"-73,994,163,513,183,500","40,761,238,098,144,500","-73,991,859,436,035,100","40,770,561,218,261,700",185
id1051865,10:12:00 PM,10:14:44 PM,1,"-73,970,916,748,046,800","40,764,453,887,939,400","-73,962,547,302,246,000","40,775,547,027,587,800",164
id1704671,10:12:00 PM,10:27:20 PM,2,"-73,963,081,359,863,200","40,765,449,523,925,700","-739,827,880,859,375","40,750,930,786,132,800",920
id1869902,10:12:04 PM,10:18:36 PM,5,"-73,978,767,395,019,500","40,719,768,524,169,900","-7,397,589,111,328,120","40,752,490,997,314,400",392
id1891998,10:12:05 PM,10:14:26 PM,1,"-739,989,013,671,875","40,750,133,514,404,200","-74,005,386,352,539,000","40,740,253,448,486,300",141
id1020976,10:12:07 PM,10:22:06 PM,2,"-73,987,342,834,472,600","40,732,570,648,193,300","-74,001,838,684,082,000","40,717,048,645,019,500",599
id0512177,10:12:10 PM,10:18:11 PM,6,"-73,953,041,076,660,100","40,786,026,000,976,500","-73,953,460,693,359,300","40,772,609,710,693,300",361
id2020413,10:12:19 PM,10:40:43 PM,1,"-73,989,151,000,976,500","40,763,431,549,072,200","-73,982,208,251,953,100","40,678,871,154,785,100",1704
id0386588,10:12:30 PM,10:19:11 PM,1,"-73,972,816,467,285,100","40,764,198,303,222,600","-7,395,916,748,046,870","40,772,457,122,802,700",401
id1118411,10:12:46 PM,10:25:06 PM,1,"-73,979,293,823,242,100","4,076,214,599,609,370","-73,984,245,300,292,900","40,740,310,668,945,300",740
id1262523,10:12:50 PM,10:21:18 PM,5,"-73,983,688,354,492,100","4,073,809,814,453,120","-73,971,763,610,839,800","40,748,859,405,517,500",508
id1277601,10:13:09 PM,10:25:25 PM,1,"-73,979,103,088,378,900","40,782,035,827,636,700","-73,956,069,946,289,000","40,775,917,053,222,600",736
id2383276,10:13:10 PM,09:51:58 PM,1,"-73,993,362,426,757,800","40,727,264,404,296,800","-73,994,392,395,019,500","40,745,506,286,621,000",85128
id2785982,10:13:35 PM,10:15:13 PM,2,"-73,987,808,227,539,000","40,779,388,427,734,300","-73,991,096,496,582,000","40,774,738,311,767,500",98
id1927694,10:13:39 PM,10:19:22 PM,1,"-7,401,080,322,265,620","40,716,922,760,009,700","-7,400,128,173,828,120","40,721,019,744,873,000",343
id0917914,10:13:46 PM,10:28:44 PM,2,"-73,965,980,529,785,100","40,768,470,764,160,100","-73,990,768,432,617,100","40,751,285,552,978,500",898
id1247031,10:13:51 PM,10:27:54 PM,6,"-73,863,151,550,292,900","40,769,641,876,220,700","-73,958,358,764,648,400","40,714,778,900,146,400",843
id0600437,10:13:56 PM,10:25:03 PM,1,"-73,973,388,671,875","40,763,755,798,339,800","-73,990,768,432,617,100","40,734,710,693,359,300",667
id3058924,10:14:12 PM,10:36:58 PM,1,"-73,973,793,029,785,100","40,784,629,821,777,300","-73,946,937,561,035,100","40,834,972,381,591,700",1366
id0129764,10:14:15 PM,10:30:55 PM,1,"-73,978,218,078,613,200","40,687,858,581,542,900","-73,980,567,932,128,900","40,643,268,585,205,000",1000
id0576543,10:14:16 PM,10:31:57 PM,1,"-74,004,585,266,113,200","40,742,111,206,054,600","-73,971,061,706,542,900","40,748,497,009,277,300",1061
id2298522,10:14:25 PM,10:17:06 PM,1,"-73,986,915,588,378,900","40,722,423,553,466,700","-73,978,500,366,210,900","40,728,786,468,505,800",161
id1989229,10:14:27 PM,10:19:36 PM,1,"-739,827,880,859,375","40,721,332,550,048,800","-73,981,117,248,535,100","40,734,832,763,671,800",309
id3227607,10:14:29 PM,10:24:59 PM,5,"-74,007,804,870,605,400","40,740,493,774,414,000","-73,982,711,791,992,100","40,755,821,228,027,300",630
id3265973,10:14:43 PM,10:20:46 PM,1,"-73,968,612,670,898,400","40,759,838,104,248,000","-73,956,672,668,457,000","40,769,050,598,144,500",363
id3499345,10:14:49 PM,10:21:05 PM,1,"-73,998,725,891,113,200","40,740,375,518,798,800","-7,400,555,419,921,870","40,743,583,679,199,200",376
id1905752,10:14:50 PM,10:19:14 PM,1,"-73,976,844,787,597,600","40,787,624,359,130,800","-73,985,008,239,746,000","40,780,178,070,068,300",264
id0857300,10:14:55 PM,10:22:24 PM,1,"-739,822,998,046,875","40,757,358,551,025,300","-73,965,721,130,371,000","40,754,531,860,351,500",449
id3099781,10:14:57 PM,10:31:17 PM,1,"-73,983,894,348,144,500","40,773,548,126,220,700","-73,988,594,055,175,700","40,748,458,862,304,600",980
id3650774,10:15:41 PM,10:34:27 PM,5,"-73,862,937,927,246,000","40,768,951,416,015,600","-73,942,276,000,976,500","40,748,798,370,361,300",1126
id1583222,10:16:04 PM,10:39:20 PM,1,"-73,872,901,916,503,900","4,077,410,888,671,870","-73,976,142,883,300,700","40,744,720,458,984,300",1396
id0471925,10:16:05 PM,10:26:15 PM,2,"-74,001,213,073,730,400","40,736,610,412,597,600","-73,989,349,365,234,300","40,726,421,356,201,100",610
id2898997,10:16:15 PM,10:47:37 PM,2,"-73,776,741,027,832,000","40,645,378,112,792,900","-73,963,424,682,617,100","40,765,918,731,689,400",1882
id1654008,10:16:27 PM,10:41:15 PM,5,"-73,968,063,354,492,100","40,802,509,307,861,300","-73,911,575,317,382,800","40,889,671,325,683,500",1488
id0426890,10:16:34 PM,10:40:15 PM,3,"-73,968,292,236,328,100","40,763,210,296,630,800","-73,988,800,048,828,100","40,728,351,593,017,500",1421
id1781907,10:16:38 PM,10:21:40 PM,1,"-73,982,307,434,082,000","4,076,318,359,375","-73,984,901,428,222,600","40,759,082,794,189,400",302
id2195684,10:16:46 PM,10:38:39 PM,2,"-74,004,753,112,792,900","40,709,911,346,435,500","-73,943,977,355,957,000","40,681,739,807,128,900",1313
id2031706,10:17:12 PM,10:22:43 PM,1,"-73,970,039,367,675,700","40,784,259,796,142,500","-73,962,997,436,523,400","40,798,450,469,970,700",331
id1120850,10:17:25 PM,10:31:25 PM,3,"-73,981,735,229,492,100","40,757,793,426,513,600","-73,953,094,482,421,800","40,771,747,589,111,300",840
id1040517,10:17:29 PM,10:54:55 PM,1,"-73,862,586,975,097,600","40,768,951,416,015,600","-73,995,368,957,519,500","40,744,037,628,173,800",2246
id2277728,10:17:43 PM,10:47:41 PM,1,"-73,984,611,511,230,400","40,742,958,068,847,600","-7,385,205,078,125","40,693,141,937,255,800",1798
id3155479,10:17:46 PM,10:48:27 PM,1,"-73,984,344,482,421,800","40,749,210,357,666,000","-74,010,505,676,269,500","40,703,231,811,523,400",1841
id1259333,10:17:55 PM,10:24:46 PM,2,"-73,992,767,333,984,300","40,747,940,063,476,500","-73,990,150,451,660,100","40,737,110,137,939,400",411
id3692791,10:18:08 PM,10:36:36 PM,1,"-74,000,984,191,894,500","40,731,559,753,417,900","-7,398,248,291,015,620","40,782,463,073,730,400",1108
id2191972,10:18:10 PM,10:23:33 PM,1,"-74,013,595,581,054,600","40,702,529,907,226,500","-74,012,672,424,316,400","40,716,461,181,640,600",323
id0826573,10:18:32 PM,10:33:05 PM,1,"-74,007,881,164,550,700","40,740,379,333,496,000","-74,006,912,231,445,300","40,705,806,732,177,700",873
id3131078,10:18:41 PM,10:38:19 PM,2,"-73,986,808,776,855,400","40,742,908,477,783,200","-73,959,297,180,175,700","40,777,820,587,158,200",1178
id0599219,10:18:51 PM,10:21:23 PM,2,"-73,958,297,729,492,100","40,772,880,554,199,200","-73,950,225,830,078,100","40,776,397,705,078,100",152
id2242712,10:18:54 PM,10:56:23 PM,1,"-73,863,372,802,734,300","40,769,840,240,478,500","-73,998,802,185,058,500","40,761,238,098,144,500",2249
id3874819,10:18:56 PM,10:31:06 PM,1,"-73,999,183,654,785,100","40,732,494,354,248,000","-73,973,823,547,363,200","40,763,832,092,285,100",730
id1818323,10:18:57 PM,10:41:25 PM,1,"-73,995,414,733,886,700","40,739,288,330,078,100","-73,956,817,626,953,100","40,744,815,826,416,000",1348
id1867258,10:19:19 PM,10:24:40 PM,1,"-73,982,063,293,457,000","40,768,566,131,591,700","-73,975,982,666,015,600","40,760,723,114,013,600",321
id2519696,10:19:27 PM,10:33:03 PM,4,"-73,941,352,844,238,200","40,678,600,311,279,200","-73,949,470,520,019,500","40,680,000,305,175,700",816
id3116268,10:19:46 PM,10:28:03 PM,4,"-73,983,497,619,628,900","40,738,384,246,826,100","-73,962,539,672,851,500","4,075,811,767,578,120",497
id3879667,10:19:55 PM,11:01:21 PM,1,"-73,976,737,976,074,200","40,788,043,975,830,000","-7,395,733,642,578,120","4,071,826,171,875",2486
id1856465,10:20:24 PM,10:33:56 PM,1,"-73,988,021,850,585,900","40,764,835,357,666,000","-73,954,032,897,949,200","40,775,531,768,798,800",812
id3472232,10:20:27 PM,10:43:54 PM,2,"-73,982,147,216,796,800","40,748,970,031,738,200","-73,976,005,554,199,200","40,680,255,889,892,500",1407
id3711801,10:20:28 PM,10:39:20 PM,1,"-73,983,390,808,105,400","40,760,871,887,207,000","-74,009,910,583,496,000","40,705,471,038,818,300",1132
id1177402,10:20:40 PM,10:26:06 PM,2,"-73,983,009,338,378,900","40,763,561,248,779,200","-73,986,221,313,476,500","4,075,775,146,484,370",326
id0926388,10:20:40 PM,10:26:42 PM,1,"-73,977,119,445,800,700","40,754,489,898,681,600","-73,964,912,414,550,700","40,754,989,624,023,400",362
id1766404,10:20:40 PM,10:30:52 PM,1,"-73,990,684,509,277,300","40,750,732,421,875","-73,978,302,001,953,100","40,751,632,690,429,600",612
id0201134,10:21:03 PM,10:38:20 PM,1,"-73,978,500,366,210,900","40,683,975,219,726,500","-73,934,242,248,535,100","40,660,057,067,871,000",1037
id1934925,10:21:31 PM,10:27:36 PM,2,"-73,980,400,085,449,200","40,775,356,292,724,600","-73,978,630,065,917,900","40,765,411,376,953,100",365
id2957289,10:21:46 PM,10:25:59 PM,1,"-73,986,671,447,753,900","40,733,371,734,619,100","-7,399,725,341,796,870","40,729,179,382,324,200",253
id3559205,10:21:56 PM,10:42:37 PM,1,"-73,991,607,666,015,600","40,735,206,604,003,900","-73,965,278,625,488,200","40,717,029,571,533,200",1241
id3273441,10:22:25 PM,10:29:33 PM,1,"-73,978,363,037,109,300","40,752,536,773,681,600","-73,968,925,476,074,200","40,754,421,234,130,800",428
id2515833,10:22:43 PM,10:32:19 PM,1,"-73,975,372,314,453,100","40,755,390,167,236,300","-73,947,341,918,945,300","40,779,468,536,376,900",576
id3362195,10:23:07 PM,10:32:26 PM,1,"-73,984,077,453,613,200","40,770,092,010,498,000",-74,"40,748,218,536,376,900",559
id3563667,10:23:17 PM,10:40:42 PM,1,"-73,988,914,489,746,000","40,720,718,383,789,000","-73,900,665,283,203,100","40,705,184,936,523,400",1045
id0003893,10:23:20 PM,10:36:25 PM,1,"-74,004,318,237,304,600","40,742,458,343,505,800","-74,001,991,271,972,600","40,722,850,799,560,500",785
id2917213,10:23:50 PM,10:29:15 PM,1,"-73,973,854,064,941,400","40,763,965,606,689,400","-73,965,438,842,773,400","40,765,285,491,943,300",325
id2473883,10:24:04 PM,10:30:15 PM,1,"-73,991,966,247,558,500","40,744,251,251,220,700","-74,006,019,592,285,100","40,731,681,823,730,400",371
id1349495,10:24:14 PM,10:25:14 PM,1,"-73,978,752,136,230,400","4,075,921,630,859,370","-73,979,423,522,949,200","40,759,590,148,925,700",60
id0977039,10:24:34 PM,10:39:54 PM,1,"-73,988,945,007,324,200","407,774,658,203,125","-74,008,529,663,085,900","40,734,230,041,503,900",920
id3657419,10:24:40 PM,10:47:00 PM,2,"-73,871,604,919,433,500","40,771,255,493,164,000","-73,725,234,985,351,500","40,801,101,684,570,300",1340
id0336017,10:24:45 PM,10:44:05 PM,1,"-73,983,367,919,921,800","40,747,093,200,683,500","-73,952,346,801,757,800","40,772,319,793,701,100",1160
id1011847,10:24:54 PM,10:39:07 PM,6,"-73,955,009,460,449,200","40,765,510,559,082,000","-73,984,527,587,890,600","40,767,299,652,099,600",853
id2452088,10:24:55 PM,10:49:58 PM,1,"-74,002,532,958,984,300","40,723,957,061,767,500","-73,968,704,223,632,800","40,786,731,719,970,700",1503
id2654870,10:25:05 PM,10:29:59 PM,5,"-73,963,020,324,707,000","40,769,313,812,255,800","-73,960,029,602,050,700","40,776,592,254,638,600",294
id0486968,10:25:26 PM,10:54:37 PM,1,"-73,999,626,159,667,900","40,733,650,207,519,500","-73,960,113,525,390,600","40,645,530,700,683,500",1751
id1572423,10:25:32 PM,10:36:36 PM,1,"-74,001,678,466,796,800","40,726,131,439,208,900","-73,990,020,751,953,100","40,735,080,718,994,100",664
id1827351,10:25:57 PM,10:39:01 PM,5,"-73,982,269,287,109,300","40,740,058,898,925,700","-73,975,677,490,234,300","40,765,541,076,660,100",784
id2935355,10:26:08 PM,10:43:00 PM,1,"-7,399,505,615,234,370","40,740,039,825,439,400","-73,955,589,294,433,500","40,776,195,526,123,000",1012
id3097864,10:26:22 PM,10:48:00 PM,1,"-7,399,041,748,046,870","40,737,098,693,847,600","-73,997,779,846,191,400","406,785,888,671,875",1298
id3791416,10:26:23 PM,10:31:10 PM,3,"-739,691,162,109,375","40,753,730,773,925,700","-73,974,777,221,679,600","4,074,664,306,640,620",287
id0638945,10:26:23 PM,10:29:33 PM,1,"-73,988,029,479,980,400","40,720,748,901,367,100","-73,984,573,364,257,800","40,728,641,510,009,700",190
id1871878,10:26:33 PM,10:33:35 PM,2,"-73,952,301,025,390,600","40,781,314,849,853,500","-73,954,963,684,082,000","40,771,659,851,074,200",422
